colonist        ,-ɑlənɪst     ,
marimba         ,-ɪmbə        ,
tensor          ,-ɛnsər       ,
modulate        ,-eɪt         ,
caulk           ,-ɔk          ,
cloven          ,-oʊvən       ,
bayard          ,-eɪərd       ,
giotto          ,-ɑtoʊ        ,
seismograph     ,-æf          ,
prescient       ,-ɛsiənt      ,
shallot         ,-ɑt          ,
sandpit         ,-ɪt          ,
cambrian        ,-æmbriən     ,
briny           ,-aɪni        ,
reagent         ,-eɪdʒənt     ,
filibuster      ,-əstər       ,
monoculture     ,-əltʃər      ,
zygomatic       ,-ætɪk        ,
stateroom       ,-um          ,
whetstone       ,-oʊn         ,
masterly        ,-æstərli     ,
easiness        ,-izinɪs      ,
croesus         ,-isəs        ,
daub            ,-ɔb          ,
fistula         ,-ɪstʃʊlə     ,
sophocles       ,-iz          ,
cosine          ,-oʊsaɪn      ,
padrone         ,-oʊni        ,
hobgoblin       ,-ɑblɪn       ,
planchet        ,-æntʃɪt      ,
tickler         ,-ɪklər       ,
barium          ,-ɜriəm       ,
divisible       ,-ɪzəbəl      ,
havelock        ,-ævlɑk       ,
falstaff        ,-ɔlstæf      ,
barbiturate     ,-eɪt         ,
milliliter      ,-itər        ,
patrimony       ,-oʊni        ,
highfalutin     ,-utən        ,
hayseed         ,-id          ,
outcrop         ,-aʊtkrɑp     ,
mizzen          ,-ɪzən        ,
dartboard       ,-oʊrd        ,
tempestuous     ,-ɛstʃuəs     ,
pernambuco      ,-ukoʊ        ,
erring          ,-ɜrɪŋ        ,
rotund          ,-ənd         ,
incisor         ,-aɪzər       ,
scree           ,-i           ,
awl             ,-ɔl          ,
whoreson        ,-oʊrsən      ,
strop           ,-ɑp          ,
temuco          ,-ukɔ         ,
leaner          ,-inər        ,
unnameable      ,-eɪməbəl     ,
jujube          ,-udʒub       ,
bedbug          ,-əɡ          ,
lucre           ,-ukər        ,
jingo           ,-ɪŋɡoʊ       ,
chinaware       ,-ɜr          ,
housecoat       ,-oʊt         ,
behoove         ,-uv          ,
cookware        ,-ɜr          ,
seductress      ,-əktrɪs      ,
peregrine       ,-ɛrəgrɪn     ,
enticement      ,-aɪsmənt     ,
phytoplankton   ,-æŋktən      ,
romper          ,-ɑmpər       ,
stabiliser      ,-aɪzər       ,
unclog          ,-ɑɡ          ,
multiracial     ,-eɪʃəl       ,
glamor          ,-æmər        ,
aver            ,-ɛr          ,
dished          ,-ɪʃt         ,
hominy          ,-ɑməni       ,
privateer       ,-iər         ,
upsurge         ,-əpsɜrdʒ     ,
leatherjacket   ,-ækɪt        ,
aesthete        ,-ɛsθit       ,
brazos          ,-ɑzoʊs       ,
galling         ,-ɔlɪŋ        ,
avowed          ,-aʊd         ,
housemother     ,-əðər        ,
balinese        ,-iz          ,
horsewhip       ,-ɪp          ,
latchkey        ,-i           ,
blub            ,-əb          ,
calla           ,-ælə         ,
weizmann        ,-ɑn          ,
inaction        ,-ækʃən       ,
intercostal     ,-ɑstəl       ,
occlusion       ,-uʒən        ,
switcheroo      ,-ɪtʃəru      ,
strew           ,-u           ,
knockdown       ,-aʊn         ,
legislate       ,-eɪt         ,
lachaise        ,-ɛz          ,
smokestack      ,-oʊkstæk     ,
consumptive     ,-əmptɪv      ,
salter          ,-ɔltər       ,
liniment        ,-ɪnəmənt     ,
audubon         ,-ɑn          ,
brownstone      ,-oʊn         ,
dumbwaiter      ,-eɪtər       ,
perineum        ,-iəm         ,
orientate       ,-eɪt         ,
northrop        ,-ɔrθrəp      ,
rebut           ,-ət          ,
rebelliousness  ,-ɛljəsnɛs    ,
mortify         ,-aɪ          ,
salmi           ,-ælmi        ,
prevision       ,-ɪʒən        ,
cardiogram      ,-æm          ,
thirtieth       ,-ɜrtiɪθ      ,
brueghel        ,-ɔɪɡəl       ,
undermanned     ,-ænd         ,
tsarina         ,-inə         ,
bandmaster      ,-æstər       ,
cooly           ,-uli         ,
foreword        ,-ɜrd         ,
smattering      ,-ætərɪŋ      ,
bunco           ,-əŋkoʊ       ,
altair          ,-ɑɪr         ,
soupy           ,-upi         ,
fungicide       ,-aɪd         ,
furor           ,-ʊrɔr        ,
dappled         ,-æpəld       ,
acetone         ,-oʊn         ,
meaninglessness ,-inɪŋlɪsnɛs  ,
gunrunning      ,-ənɪŋ        ,
pollinate       ,-eɪt         ,
maturation      ,-eɪʃən       ,
engrossing      ,-oʊsɪŋ       ,
umbria          ,-əmbriə      ,
curbing         ,-ɜrbɪŋ       ,
immolate        ,-eɪt         ,
inclement       ,-ɛmənt       ,
logger          ,-ɔɡər        ,
bombproof       ,-uf          ,
pantsuit        ,-ut          ,
longshoreman    ,-oʊrmən      ,
fratricide      ,-aɪd         ,
patronymic      ,-ɪmɪk        ,
tare            ,-ɜr          ,
cowl            ,-aʊl         ,
untiring        ,-aɪəriŋ      ,
monogamist      ,-ɑɡəmɪst     ,
pepperidge      ,-ɛpərɪdʒ     ,
yammer          ,-æmər        ,
preconception   ,-ɛpʃən       ,
pecos           ,-eɪkəs       ,
cottonwood      ,-ʊd          ,
anisette        ,-ɛt          ,
kirkuk          ,-uk          ,
elitism         ,-itɪzəm      ,
cosmetician     ,-ɪʃən        ,
overshoot       ,-ut          ,
hoodwink        ,-ɪŋk         ,
heavyset        ,-ɛt          ,
klimt           ,-ɪmt         ,
machinist       ,-inɪst       ,
irascible       ,-æsəbəl      ,
sickbay         ,-ɪkbeɪ       ,
herbicide       ,-aɪd         ,
wearable        ,-ɜrəbəl      ,
granduncle      ,-əŋkəl       ,
sundries        ,-əndriz      ,
tuareg          ,-ɑrɛɡ        ,
taira           ,-aɪRɑ        ,
jacquard        ,-ækɑrd       ,
galway          ,-ɔlweɪ       ,
hemline         ,-aɪn         ,
paseo           ,-eɪoʊ        ,
bludgeon        ,-ədʒən       ,
washboard       ,-oʊrd        ,
ardor           ,-ɑrdər       ,
highwayman      ,-eɪmən       ,
jokester        ,-oʊkstər     ,
vestigial       ,-ɪdʒiəl      ,
beauteous       ,-utiəs       ,
unquenchable    ,-ɛntʃəbəl    ,
tipi            ,-ipi         ,
retouch         ,-ətʃ         ,
haydn           ,-aɪdən       ,
terse           ,-ɜrs         ,
karelian        ,-iliən       ,
bulla           ,-ʊlə         ,
voyeurism       ,-ɜrɪzm       ,
parterre        ,-ɜr          ,
sind            ,-ɪnd         ,
envisage        ,-ɪzɪdʒ       ,
follicle        ,-ɑləkəl      ,
sulphurous      ,-əlfərəs     ,
superimpose     ,-oʊz         ,
shantung        ,-əŋ          ,
catnap          ,-æp          ,
ipecac          ,-æk          ,
downdraft       ,-æft         ,
meyerbeer       ,-ir          ,
accompanist     ,-əmpənɪst    ,
thoroughfare    ,-ɜr          ,
shirker         ,-ɜrkər       ,
fluster         ,-əstər       ,
dicker          ,-ɪkər        ,
transact        ,-ækt         ,
lading          ,-eɪdɪŋ       ,
corvus          ,-ɔrvəs       ,
affix           ,-ɪks         ,
volta           ,-oʊltə       ,
clearway        ,-iəweɪ       ,
irrelevance     ,-ɛləvəns     ,
providential    ,-ɛnʃəl       ,
immolation      ,-eɪʃən       ,
babar           ,-ɑbər        ,
ahriman         ,-ɑrɪmən      ,
cathode         ,-æθoʊd       ,
indenture       ,-ɛntʃər      ,
dotage          ,-oʊtɪdʒ      ,
magnesia        ,-iʒə         ,
refraction      ,-ækʃən       ,
malaya          ,-eɪə         ,
duckbill        ,-ɪl          ,
titular         ,-ɪtʃələr     ,
constrict       ,-ɪkt         ,
erudition       ,-ɪʃən        ,
uncorrupted     ,-əptɪd       ,
consign         ,-aɪn         ,
incisive        ,-aɪsɪv       ,
geb             ,-ɛb          ,
salesmanship    ,-ɪp          ,
teaspoonful     ,-ispunfəl    ,
endocrine       ,-ɛndəkrɪn    ,
parolee         ,-i           ,
blackball       ,-ɔl          ,
inborn          ,-ɔrn         ,
chorale         ,-æl          ,
yemeni          ,-ɛməni       ,
talismanic      ,-ænɪk        ,
rectitude       ,-ud          ,
moppet          ,-ɑpɪt        ,
herbivore       ,-oʊr         ,
ebro            ,-ibroʊ       ,
boreal          ,-oʊriəl      ,
ensnare         ,-ɜr          ,
unerring        ,-ɜrɪŋ        ,
humdinger       ,-ɪŋər        ,
mynah           ,-aɪnə        ,
indecorous      ,-ɛkərəs      ,
kachina         ,-inə         ,
aesir           ,-ɛsɪr        ,
demagnetize     ,-aɪz         ,
molt            ,-oʊlt        ,
carrefour       ,-ʊr          ,
ontology        ,-ɑlədʒi      ,
doohickey       ,-ɪki         ,
rollo           ,-ɑloʊ        ,
flexor          ,-ɛksər       ,
womankind       ,-aɪnd        ,
eck             ,-ɛk          ,
dehumanize      ,-aɪz         ,
matted          ,-ætɪd        ,
biometrics      ,-ɛtrɪks      ,
khedive         ,-iv          ,
verbalize       ,-aɪz         ,
reconnoitre     ,-ɔɪtər       ,
despondency     ,-ɑndənsi     ,
faecal          ,-ikəl        ,
belladonna      ,-ɑnə         ,
centering       ,-ɛntərɪŋ     ,
enrolment       ,-oʊlmənt     ,
underskirt      ,-ɜrt         ,
balsa           ,-ɔlsə        ,
springbok       ,-ɑk          ,
wampum          ,-ɑmpəm       ,
parsonage       ,-ɑrsənɪdʒ    ,
postgraduate    ,-ædʒuɪt      ,
volcanism       ,-ɪzəm        ,
unconvincing    ,-ɪnsiŋ       ,
determinant     ,-ɜrmənənt    ,
emotive         ,-oʊtɪv       ,
emphatic        ,-ætɪk        ,
lunate          ,-uneɪt       ,
syncopation     ,-eɪʃən       ,
opec            ,-oʊpɛk       ,
swashbuckling   ,-əklɪŋ       ,
barbet          ,-ɑrbɪt       ,
housebound      ,-aʊnd        ,
busby           ,-əzbi        ,
actionable      ,-ækʃənəbəl   ,
parabola        ,-æbələ       ,
trike           ,-aɪk         ,
unfeasible      ,-izɪbəl      ,
cenotaph        ,-æf          ,
rigatoni        ,-oʊni        ,
chippendale     ,-eɪl         ,
auberge         ,-ɛRʒ         ,
provo           ,-oʊvoʊ       ,
gehenna         ,-ɛnə         ,
easternmost     ,-oʊst        ,
dishcloth       ,-ɔθ          ,
barbell         ,-ɛl          ,
purposeless     ,-ɜrpəslɛs    ,
rhinoplasty     ,-æsti        ,
decisiveness    ,-aɪsɪvnɛs    ,
egret           ,-igrɪt       ,
cowbell         ,-ɛl          ,
noteworthy      ,-ɜrði        ,
cockscomb       ,-oʊm         ,
investiture     ,-ɛstɪtʃər    ,
gusher          ,-əʃər        ,
camber          ,-æmbər       ,
sunfish         ,-ɪʃ          ,
colorist        ,-ələrɪst     ,
pare            ,-eɪ          ,
liechtenstein   ,-aɪn         ,
stipe           ,-aɪp         ,
toltec          ,-ɑltɛk       ,
zircon          ,-ɜrkɑn       ,
subservience    ,-ərviəns     ,
exigent         ,-ɛksɪdʒənt   ,
reorder         ,-ɔrdər       ,
lamentation     ,-eɪʃən       ,
compiler        ,-aɪlər       ,
bataan          ,-æn          ,
stockman        ,-ɑkmən       ,
disorient       ,-ɛnt         ,
linnaeus        ,-iəs         ,
conflagration   ,-eɪʃən       ,
connectedness   ,-ɛktɪdnɛs    ,
convulse        ,-əls         ,
propagandist    ,-ændɪst      ,
umber           ,-əmbər       ,
glycol          ,-aɪkoʊl      ,
polecat         ,-æt          ,
unbolt          ,-oʊlt        ,
manageress      ,-ɛs          ,
pincushion      ,-ʊʃən        ,
reflexive       ,-ɛksɪv       ,
gangly          ,-æŋli        ,
resound         ,-aʊnd        ,
wesleyan        ,-ɛsliən      ,
hodgkin         ,-ɑddʒkɪn     ,
occident        ,-ɑksɪdənt    ,
wattage         ,-ɑtɪdʒ       ,
deathblow       ,-oʊ          ,
embouchure      ,-ʊr          ,
cartload        ,-oʊd         ,
seemly          ,-imli        ,
darning         ,-ɑrnɪŋ       ,
cravat          ,-æt          ,
waif            ,-eɪf         ,
ungainly        ,-eɪnli       ,
scintilla       ,-ɪlə         ,
eyepiece        ,-is          ,
sconce          ,-ɑns         ,
supersede       ,-id          ,
rheumatoid      ,-ɔɪd         ,
protoplasm      ,-æzəm        ,
salutary        ,-eɪri        ,
highchair       ,-ɜr          ,
quadrille       ,-ɪl          ,
attainment      ,-eɪnmənt     ,
blackthorn      ,-ɔrn         ,
seismology      ,-ɑlədʒi      ,
heme            ,-im          ,
courbet         ,-ɛ           ,
scrapper        ,-æpər        ,
disconcert      ,-ɜrt         ,
ineffable       ,-ɛfəbəl      ,
purport         ,-oʊrt        ,
emigrant        ,-ɛməgrənt    ,
olla            ,-ɔljɑ        ,
villon          ,-ɔŋ          ,
acclimate       ,-aɪmɪt       ,
antagonise      ,-aɪz         ,
dinge           ,-ɪndʒ        ,
amaranth        ,-ænθ         ,
shrubbery       ,-əbəri       ,
coiffeur        ,-yR          ,
innsbruck       ,-ɪnzbrʊk     ,
bullish         ,-ʊlɪʃ        ,
inpatient       ,-eɪʃənt      ,
staid           ,-eɪd         ,
titbit          ,-ɪt          ,
imprecise       ,-aɪs         ,
subtraction     ,-ækʃən       ,
collegial       ,-idʒiəl      ,
constrain       ,-eɪn         ,
provencal       ,-ɑl          ,
reassert        ,-ɜrt         ,
cognizance      ,-ɑgnɪzəns    ,
agora           ,-æɡərə       ,
malediction     ,-ɪkʃən       ,
denigrate       ,-eɪt         ,
succotash       ,-æʃ          ,
slipstream      ,-im          ,
undesired       ,-aɪəd        ,
importation     ,-eɪʃən       ,
posit           ,-ɑzɪt        ,
proliferate     ,-eɪt         ,
philology       ,-ɪlɑlədʒi    ,
disquieting     ,-aɪɪtɪŋ      ,
affective       ,-ɛktɪv       ,
derringer       ,-ɛrɪndʒər    ,
assail          ,-eɪl         ,
collet          ,-ɑlɪt        ,
indolence       ,-ɪndələns    ,
pallid          ,-ælɪd        ,
easterner       ,-istərnər    ,
biomass         ,-æs          ,
tottering       ,-ɑtərɪŋ      ,
paymaster       ,-ɑstər       ,
discontented    ,-ɛntɪd       ,
contaminant     ,-æmənənt     ,
cobble          ,-ɑbəl        ,
relativism      ,-ɪzəm        ,
tepee           ,-ipi         ,
skullcap        ,-æp          ,
arrowroot       ,-ut          ,
pressurize      ,-aɪz         ,
windbreaker     ,-eɪkər       ,
mincer          ,-ɪnsər       ,
uninfected      ,-ɛktɪd       ,
mycosis         ,-oʊsɪs       ,
knish           ,-ɪʃ          ,
curler          ,-ɜrlər       ,
bantu           ,-æntu        ,
microfiche      ,-iʃ          ,
adjoin          ,-ɔɪn         ,
unsex           ,-ɛks         ,
sparkler        ,-ɑrklər      ,
unchristian     ,-ɪstʃən      ,
mescal          ,-æl          ,
overage         ,-oʊvəridʒ    ,
unpolished      ,-ɑlɪʃt       ,
dross           ,-ɔs          ,
assemblage      ,-ɛmblɪdʒ     ,
ketone          ,-itoʊn       ,
spacesuit       ,-ut          ,
magritte        ,-it          ,
milled          ,-ɪld         ,
fallacious      ,-eɪʃəs       ,
armrest         ,-ɛst         ,
seepage         ,-ipɪdʒ       ,
pinwheel        ,-il          ,
copyist         ,-ɑpiɪst      ,
botanic         ,-ænɪk        ,
benchley        ,-ɛntʃli      ,
unbuckle        ,-əkəl        ,
nicaea          ,-iə          ,
fibrous         ,-aɪbrəs      ,
wrongdoer       ,-uər         ,
unbalance       ,-æləns       ,
debauch         ,-ɔtʃ         ,
afoul           ,-aʊl         ,
topknot         ,-ɑpnɑt       ,
stepladder      ,-ædər        ,
nahuatl         ,-ɑwɑtəl      ,
lordly          ,-ɔrdli       ,
perfectionism   ,-ɪzəm        ,
sarcoma         ,-oʊmə        ,
congeal         ,-il          ,
proscenium      ,-iniəm       ,
forecourt       ,-oʊrt        ,
gibbet          ,-ɪbɪt        ,
dilator         ,-eɪtər       ,
unrewarded      ,-oʊrdɪd      ,
streptococcus   ,-ɑkəs        ,
agitprop        ,-ɑp          ,
jeer            ,-ir          ,
oblation        ,-eɪʃən       ,
acrimony        ,-oʊni        ,
ruthlessness    ,-uθlɪsnɛs    ,
outrigger       ,-ɪɡər        ,
friesland       ,-izlənd      ,
aghast          ,-æst         ,
perchlorate     ,-oʊreɪt      ,
pipette         ,-ɛt          ,
flatbread       ,-ɛd          ,
lithe           ,-aɪð         ,
shockley        ,-ɑkli        ,
quaver          ,-eɪvər       ,
sensorial       ,-oʊriəl      ,
wisecrack       ,-æk          ,
updraft         ,-æft         ,
reintegrate     ,-eɪt         ,
protectorate    ,-ɛktərɪt     ,
transcendence   ,-ɛndəns      ,
transitory      ,-oʊri        ,
bookman         ,-ʊkmən       ,
oscillator      ,-eɪtər       ,
toilsome        ,-ɔɪlsəm      ,
permissive      ,-ɪsɪv        ,
overexert       ,-ɜrt         ,
timepiece       ,-is          ,
paginate        ,-eɪt         ,
earwig          ,-ɪɡ          ,
purulent        ,-urʊlənt     ,
iodide          ,-aɪd         ,
striper         ,-aɪpər       ,
jacobin         ,-ækəbɪn      ,
untruth         ,-uθ          ,
abstinent       ,-æbstɪnənt   ,
lancet          ,-ænsɪt       ,
inadvertent     ,-ɜrtənt      ,
unnerve         ,-ɜrv         ,
acrid           ,-ækrɪd       ,
glittery        ,-ɪtəri       ,
transmute       ,-ut          ,
woebegone       ,-ɔn          ,
wordy           ,-ɜrdi        ,
hypoxia         ,-ɑksiə       ,
disconnection   ,-ɛkʃən       ,
vender          ,-ɛndər       ,
cowhide         ,-aɪd         ,
scraggly        ,-ægli        ,
herodotus       ,-ɑdətəs      ,
snaky           ,-eɪki        ,
altruist        ,-æltruɪst    ,
householder     ,-oʊldər      ,
jodhpur         ,-oʊdpʊr      ,
sidetrack       ,-æk          ,
cockle          ,-ɑkəl        ,
gingivitis      ,-aɪtɪs       ,
pianola         ,-oʊlə        ,
druggist        ,-əɡɪst       ,
protractor      ,-æktər       ,
sedentary       ,-ɛri         ,
boche           ,-ɑʃ          ,
cavalryman      ,-ævəlrimən   ,
loggia          ,-ɑdʒə        ,
heparin         ,-ɛpərɪn      ,
elam            ,-iləm        ,
brescia         ,-ɛʃɑ         ,
saroyan         ,-ɔɪən        ,
victimize       ,-aɪz         ,
braise          ,-eɪz         ,
ineptitude      ,-ud          ,
loyalist        ,-ɔɪəlɪst     ,
flume           ,-um          ,
repetitious     ,-ɪʃəs        ,
bretagne        ,-ə           ,
pinstripe       ,-ɪnstraɪp    ,
aerodrome       ,-oʊm         ,
clemenceau      ,-oʊ          ,
atonal          ,-oʊnəl       ,
disinclined     ,-aɪnd        ,
parsnip         ,-ɑrsnɪp      ,
unworkable      ,-ɜrkəbəl     ,
quickstep       ,-ɛp          ,
provenance      ,-ɑvənəns     ,
bounteous       ,-aʊntiəs     ,
klondike        ,-ɑndaɪk      ,
bowline         ,-oʊlɪn       ,
bravura         ,-ʊrə         ,
middling        ,-ɪdlɪŋ       ,
overeager       ,-iɡər        ,
pogrom          ,-əm          ,
paucity         ,-ɔsɪti       ,
marceau         ,-oʊ          ,
postcode        ,-oʊstkoʊd    ,
midline         ,-aɪn         ,
lithosphere     ,-ir          ,
manzoni         ,-ɔni         ,
livy            ,-ɪvi         ,
hutchins        ,-ətʃɪnz      ,
canonical       ,-ɑnɪkəl      ,
cloying         ,-ɔɪɪŋ        ,
boozy           ,-uzi         ,
ochre           ,-oʊkər       ,
attired         ,-aɪərd       ,
underscore      ,-oʊr         ,
congolese       ,-iz          ,
kudu            ,-udu         ,
censer          ,-ɛnsər       ,
gladiolus       ,-oʊləs       ,
deathwatch      ,-ɑtʃ         ,
novitiate       ,-ɪʃiɪt       ,
indocile        ,-ɑsɪl        ,
countersign     ,-aɪn         ,
hesitancy       ,-ɛzɪtənsi    ,
godchild        ,-aɪld        ,
riptide         ,-aɪd         ,
lessee          ,-i           ,
expropriate     ,-eɪt         ,
brioche         ,-ioʊʃ        ,
afters          ,-æftəz       ,
duplicity       ,-ɪsɪti       ,
anglia          ,-æŋgliə      ,
sandbank        ,-ændbæŋk     ,
midgard         ,-ɪdgɑrd      ,
hardcover       ,-əvər        ,
howitzer        ,-aʊɪtsər     ,
wastage         ,-eɪstɪdʒ     ,
mulch           ,-əltʃ        ,
saskatchewan    ,-ɑn          ,
bagful          ,-ægfʊl       ,
incognizant     ,-ɑgnɪzənt    ,
lamprey         ,-æmpri       ,
linseed         ,-id          ,
intermix        ,-ɪks         ,
lucent          ,-usənt       ,
varna           ,-ɑrnə        ,
codswallop      ,-ɑləp        ,
arapaho         ,-oʊ          ,
skywriting      ,-aɪtɪŋ       ,
coagulate       ,-eɪt         ,
golliwog        ,-ɑɡ          ,
alienist        ,-eɪljənɪst   ,
mallow          ,-æloʊ        ,
oriya           ,-ijə         ,
dunghill        ,-ɪl          ,
rupiah          ,-iə          ,
primp           ,-ɪmp         ,
invertebrate    ,-ɜrtəbrɪt    ,
capstan         ,-æpstən      ,
resale          ,-eɪl         ,
greeley         ,-ili         ,
functionary     ,-ɛri         ,
truism          ,-uɪzəm       ,
fluorine        ,-in          ,
luminescent     ,-ɛsənt       ,
sirocco         ,-ɑkoʊ        ,
tableware       ,-ɜr          ,
parallax        ,-æks         ,
demagogy        ,-oʊdʒi       ,
tunny           ,-əni         ,
seaward         ,-iwərd       ,
banding         ,-ændɪŋ       ,
spillage        ,-ɪlɪdʒ       ,
discomfiture    ,-əmfɪtʃər    ,
frogfish        ,-ɪʃ          ,
falange         ,-eɪlændʒ     ,
lory            ,-oʊri        ,
foist           ,-ɔɪst        ,
worrywart       ,-ɔrt         ,
merino          ,-inoʊ        ,
chromatic       ,-ætɪk        ,
disfigure       ,-ɪɡjər       ,
pouf            ,-uf          ,
pion            ,-aɪɑn        ,
floatation      ,-eɪʃən       ,
equivocal       ,-ɪvəkəl      ,
fetishism       ,-ɪzəm        ,
ironmonger      ,-əŋɡər       ,
potbellied      ,-ɛlid        ,
hollo           ,-ɑloʊ        ,
sinuous         ,-ɪnjuəs      ,
unbind          ,-aɪnd        ,
cowlick         ,-ɪk          ,
dissemble       ,-ɛmbəl       ,
caliphate       ,-eɪt         ,
impel           ,-ɛl          ,
chalky          ,-ɔki         ,
brinjal         ,-indʒəl      ,
misconstrue     ,-u           ,
kindhearted     ,-ɑrtɪd       ,
nth             ,-ɛnθ         ,
directorate     ,-ɛktərɪt     ,
wizened         ,-ɪzənd       ,
lamentable      ,-æməntəbəl   ,
tailspin        ,-ɪn          ,
trapezoid       ,-ɔɪd         ,
lumberyard      ,-ɑrd         ,
iroquois        ,-ɔɪ          ,
nicolson        ,-ɪkəlsən     ,
shipboard       ,-oʊrd        ,
twofold         ,-ufoʊld      ,
autumnal        ,-əmnəl       ,
divisive        ,-aɪsɪv       ,
flout           ,-aʊt         ,
shuttlecock     ,-ɑk          ,
gangplank       ,-æŋk         ,
horrify         ,-aɪ          ,
ascendancy      ,-ɛndənsi     ,
elan            ,-ɑn          ,
respondent      ,-ɑndənt      ,
spinnaker       ,-ɪnəkər      ,
unrealized      ,-iəlaɪzd     ,
inelegant       ,-ɛləɡənt     ,
heartrending    ,-ɛndɪŋ       ,
doorpost        ,-oʊst        ,
reminiscence    ,-ɪsəns       ,
issuance        ,-ɪʃuəns      ,
hoofed          ,-ʊft         ,
askance         ,-æns         ,
exhibitor       ,-ɪbɪtər      ,
londoner        ,-əndənər     ,
atavistic       ,-ɪstɪk       ,
deride          ,-aɪd         ,
warty           ,-ɔrti        ,
monogram        ,-ɑnəgrəm     ,
woodchuck       ,-ək          ,
gens            ,-ɛnz         ,
marchioness     ,-ɑrʃənɪs     ,
tranquillizer   ,-aɪzər       ,
montessori      ,-oʊri        ,
angelfish       ,-ɪʃ          ,
remora          ,-ɛmərə       ,
popgun          ,-ən          ,
noncompliance   ,-aɪəns       ,
shuffleboard    ,-oʊrd        ,
hunchbacked     ,-ækt         ,
languor         ,-æŋɡər       ,
unsealed        ,-ild         ,
bathsheba       ,-ibə         ,
engender        ,-ɛndər       ,
edwardian       ,-ɔrdiən      ,
quisling        ,-ɪzlɪŋ       ,
colitis         ,-aɪtɪs       ,
scouse          ,-æʊs         ,
texarkana       ,-ænə         ,
referent        ,-ɛfərənt     ,
firebird        ,-ɜrd         ,
requite         ,-aɪt         ,
brushwork       ,-ɜrk         ,
dateless        ,-eɪtlɪs      ,
buttonhole      ,-oʊl         ,
straggle        ,-æɡəl        ,
croup           ,-up          ,
scorekeeper     ,-ipər        ,
crestfallen     ,-ɔlən        ,
igniter         ,-aɪtər       ,
chapeau         ,-oʊ          ,
dilaudid        ,-ɔdɪd        ,
moneyed         ,-ənid        ,
returnable      ,-ɜrnəbəl     ,
shiite          ,-iaɪt        ,
burdock         ,-ɜrdɑk       ,
placard         ,-ækɑrd       ,
dromedary       ,-ɛri         ,
evildoer        ,-uər         ,
shoehorn        ,-ɔrn         ,
churlish        ,-ɜrlɪʃ       ,
hadj            ,-ædʒ         ,
minimise        ,-aɪz         ,
matricide       ,-aɪd         ,
naturalism      ,-ɪzəm        ,
unasked         ,-ɑskt        ,
athanasius      ,-eɪʃəs       ,
plesiosaur      ,-ɔr          ,
inoculate       ,-eɪt         ,
rheumatic       ,-ætɪk        ,
surfeit         ,-ɜrfɪt       ,
misrepresent    ,-ɛnt         ,
bustard         ,-əstərd      ,
footstool       ,-ul          ,
backstop        ,-ɑp          ,
redden          ,-ɛdən        ,
triune          ,-aɪjun       ,
pacifism        ,-ɪzəm        ,
ribbing         ,-ɪbɪŋ        ,
populous        ,-ɑpjʊləs     ,
brocade         ,-eɪd         ,
futurism        ,-izəm        ,
watercress      ,-ɛs          ,
adverb          ,-ædvɜrb      ,
vaudevillian    ,-ɪljən       ,
malignancy      ,-ɪgnənsi     ,
foretaste       ,-eɪst        ,
patella         ,-ɛlə         ,
baud            ,-ɔd          ,
wapiti          ,-ɑpɪti       ,
deflation       ,-eɪʃən       ,
slat            ,-æt          ,
hardtop         ,-ɑp          ,
alfresco        ,-ɛskoʊ       ,
nijinsky        ,-ɪnski       ,
sockeye         ,-ɑkaɪ        ,
untried         ,-aɪd         ,
maratha         ,-ɑtə         ,
bushwhack       ,-æk          ,
satori          ,-oʊri        ,
egotism         ,-ɪzəm        ,
leveret         ,-ɛvərɪt      ,
passionless     ,-æʃənlɪs     ,
tiling          ,-aɪlɪŋ       ,
dispirited      ,-ɪrɪtɪd      ,
pedigreed       ,-id          ,
aquavit         ,-it          ,
smokeless       ,-oʊklɪs      ,
rightist        ,-aɪtɪst      ,
radiogram       ,-æm          ,
kickapoo        ,-u           ,
japheth         ,-eɪfɪθ       ,
millay          ,-eɪ          ,
cephalopod      ,-ɑd          ,
carioca         ,-oʊkə        ,
bloomsbury      ,-umzbəri     ,
curvaceous      ,-eɪʃəs       ,
sculptress      ,-əlptrɪs     ,
guernsey        ,-ɜrnzi       ,
peasantry       ,-ɛzəntri     ,
legation        ,-eɪʃən       ,
argos           ,-ɑrgɑs       ,
trailblazer     ,-eɪzər       ,
sporran         ,-ɑRən        ,
ionian          ,-oʊniən      ,
portraiture     ,-oʊrtrɪtʃər  ,
obviate         ,-eɪt         ,
taxable         ,-æksəbəl     ,
preparedness    ,-ɜrɪdnɪs     ,
troposphere     ,-iər         ,
scuttlebutt     ,-ət          ,
obit            ,-oʊbɪt       ,
afterbirth      ,-ɜrθ         ,
repertory       ,-oʊri        ,
repudiate       ,-eɪt         ,
androgynous     ,-ɑdʒənəs     ,
bromberg        ,-ɑmbɜrg      ,
carriageway     ,-eɪ          ,
honeyed         ,-ənid        ,
basting         ,-eɪstɪŋ      ,
calibrate       ,-eɪt         ,
undeterred      ,-ɜrd         ,
downstage       ,-eɪdʒ        ,
forethought     ,-ɔt          ,
prednisone      ,-oʊn         ,
kleist          ,-aɪst        ,
uncross         ,-ɑs          ,
peppercorn      ,-ɔrn         ,
dissimulate     ,-eɪt         ,
indiscipline    ,-ɪsəplɪn     ,
bolus           ,-oʊləs       ,
khakis          ,-ækiz        ,
alder           ,-ɑldər       ,
dumbness        ,-əmnɛs       ,
bartok          ,-ɑrtɑk       ,
